ref_date,SRS,PRS
2020-10-24,0.11817027223007354,0.1555831068722265
2020-10-25,0.12228907439299733,0.16509480449104127
2020-10-26,0.11877535685040295,0.154232498534384
2020-10-27,0.12193502325633106,0.21782940246256272
2020-10-28,0.11207369674910822,0.18795742292723597
2020-10-29,0.11050285576987466,0.186947385997636
2020-10-30,0.11141333029119838,0.1825912753549246
2020-10-31,0.11258771155027684,0.1830780205568545
2020-11-01,0.11639185085686596,0.18320969544806176
2020-11-02,0.06683175393929909,0.15145256852935698
2020-11-03,0.06663717402209003,0.14187639993414386
2020-11-04,0.06431710391826656,0.1375680223341361
2020-11-05,0.06534104881149315,0.1438343859837641
2020-11-06,0.06598669120256744,0.12817104774218435
2020-11-07,0.07035997346479562,0.1423220553219461
2020-11-08,0.06668292722377979,0.13261662921133172
2020-11-09,0.07105322945306412,0.14842183041258442
2020-11-10,0.06514523252194718,0.14018916769102224
2020-11-11,0.06100208296893435,0.12224655772974304
2020-11-12,0.06477971953520811,0.12415703495770128
2020-11-13,0.06367911204923574,0.11871305683693029
2020-11-14,0.06559751266691763,0.11330210084322556
2020-11-15,0.069905861065608,0.1094715849575288
2020-11-16,0.06690948116144121,0.11198317478394462
2020-11-17,0.13633798695154828,0.16054205644971964
2020-11-18,0.15118924698286829,0.1724509755884003
2020-11-19,0.15161097464164294,0.17245700180638626
2020-11-20,0.15417483052587488,0.1769961790206182
2020-11-21,0.15795075036433434,0.17675538732455942
2020-11-22,0.17463623204541112,0.186531001295381
2020-11-23,0.1710912911063588,0.1901755682123236
2020-11-24,0.18366478702710912,0.21413520250762583
2020-11-25,0.18252851120546904,0.21235036729884907
2020-11-26,0.18813985061081676,0.21178434672130653
2020-11-27,0.1310110986233262,0.17439920522795385
2020-11-28,0.17578517396417093,0.2035965192013466
2020-11-29,0.18527130728371308,0.2058684941629032
2020-11-30,0.13052900099074802,0.1508639149186162
2020-12-01,0.12186934275320152,0.14635568478858857
2020-12-02,0.1519032517283381,0.14001185037381483
2020-12-03,0.1205826309511206,0.12506569486281943
2020-12-04,0.11147784556074794,0.1188713870852202
2020-12-05,0.11590487166836264,0.11617334429681352
2020-12-06,0.11732135926355922,0.10369492297473835
2020-12-07,0.113828390737887,0.09976153992897788
2020-12-08,0.11493108793985028,0.09856286186239668
2020-12-09,0.13066020055147234,0.10675369069989564
2020-12-10,0.1182580699423188,0.09826270498865722
2020-12-11,0.1286831216124193,0.10639300840758308
2020-12-12,0.12547409921633215,0.10506817303998991
2020-12-13,0.12196765586316492,0.09224396960811866
2020-12-14,0.1897894912074709,0.1223245916338929
2020-12-15,0.20798655260583396,0.15672199226388972
2020-12-16,0.21674219278331977,0.16371946677156565
2020-12-17,0.20524899059153084,0.15943884992166896
2020-12-18,0.20578054574565496,0.1543450514832877
2020-12-19,0.20535617373742107,0.13191250124800985
2020-12-20,0.2043845255650516,0.12827736999707068
2020-12-21,0.1200782563975638,0.11214287585969664
2020-12-22,0.12819364126651653,0.14276389074175488
2020-12-23,0.12947031385530533,0.1476883623518966
2020-12-24,0.13543229069254828,0.14258515153064105
2020-12-25,0.13784704039154166,0.12304898553116456
2020-12-26,0.14415723771301722,0.12386345479705392
2020-12-27,0.12286349556607944,0.11320531021383325
2020-12-28,0.10985353513361264,0.09088324080112369
2020-12-29,0.10941391706198005,0.0905024529964367
2020-12-30,0.12758271713920685,0.09988616925693376
2020-12-31,0.12480453933105952,0.09355406336227363
2021-01-01,0.1295796596841316,0.10809608730684692
2021-01-02,0.1358684399865374,0.10623392638298557
2021-01-03,0.13903815637982225,0.10704085469839691
2021-01-04,0.13256089744666785,0.1006334302241496
2021-01-05,0.10622484258424736,0.09221804655566632
2021-01-06,0.15337112580235637,0.12042376776571372
2021-01-07,0.13789801361639878,0.095010025732994
2021-01-08,0.14163710592027096,0.0942262204643108
2021-01-09,0.1221135863943276,0.09211807995809897
2021-01-10,0.11743750400809212,0.0940748053549386
2021-01-11,0.2476918636199734,0.1485489061841759
2021-01-12,0.14667631270880774,0.10170407837888128
2021-01-13,0.11930854863846292,0.09225208905745366
2021-01-14,0.12808496637736355,0.1022521900829962
2021-01-15,0.13308331428407352,0.1029292841433425
2021-01-16,0.1205960160217548,0.11407537967513208
2021-01-17,0.13802532747434637,0.10447927719997302
2021-01-18,0.17668775413162344,0.12512070057905372
2021-01-19,0.1473754183382005,0.10535124164379546
2021-01-20,0.1354618330173089,0.10206943441847156
2021-01-21,0.1330666446349957,0.1043897720244142
2021-01-22,0.13944033047233312,0.10791966682606095
2021-01-23,0.13325565216637164,0.10108679978183632
2021-01-24,0.1663415389005005,0.10898888401974027
2021-01-25,0.14162188987616145,0.10857454650497378
2021-01-26,0.13205438050916946,0.11839321730728404
2021-01-27,0.15573443818661792,0.1292582175523913
2021-01-28,0.16676126752506143,0.10836208038990904
2021-01-29,0.16522346491648218,0.10767666254054951
2021-01-30,0.16570242448916345,0.1028840327539332
2021-01-31,0.15963309491543293,0.10860161021672296
2021-02-01,0.1456247058285721,0.1138849915496292
2021-02-02,0.16073269577496083,0.13695445621916694
2021-02-03,0.15383392273575022,0.1348288061205575
2021-02-04,0.25495684970916443,0.17129148039662853
2021-02-05,0.1633210212021731,0.14472344552812083
2021-02-06,0.16472854765182882,0.14479217384325596
2021-02-07,0.15943210736760577,0.137166417117326
2021-02-08,0.12511577909485103,0.10620816434112348
2021-02-09,0.12152576691610582,0.09103342337768064
2021-02-10,0.22873758746677247,0.14138670733995906
2021-02-11,0.15108750298968207,0.1278668225535337
2021-02-12,0.1444633543779108,0.12220107135550956
2021-02-13,0.1432816411632044,0.12454743104338628
2021-02-14,0.12810418969754228,0.1138019237148147
2021-02-15,0.10566838381850811,0.1187280348418404
2021-02-16,0.14372280779566932,0.13613387886695452
2021-02-17,0.12800860124026528,0.11488094678629292
2021-02-18,0.13231007055729704,0.1141196699147001
2021-02-19,0.15979428587805664,0.12303694331862694
2021-02-20,0.14900708114287162,0.12033493992812164
2021-02-21,0.14412813577393904,0.11241707824641736
2021-02-22,0.15122059919685074,0.11680251871253625
2021-02-23,0.1411200708275557,0.1155979691750163
2021-02-24,0.12996059909357827,0.1231458646566316
2021-02-25,0.21147175061004148,0.15019545519804972
2021-02-26,0.2130810648887979,0.15178857351379793
2021-02-27,0.21460594500368177,0.1493347904237146
2021-02-28,0.21516342616403897,0.15065044435404928
2021-03-01,0.20765100983593196,0.15112263118413502
2021-03-02,0.21211885660766688,0.1590487815287922
2021-03-03,0.22563285133436337,0.16878300012519712
2021-03-04,0.22414124372365113,0.16029027655191316
2021-03-05,0.24079974156469788,0.17211868347580642
2021-03-06,0.2351616808163105,0.15838646792959907
2021-03-07,0.2388688678456255,0.16241875230115946
2021-03-08,0.2434343786924094,0.17348316436512906
2021-03-09,0.2148750044064563,0.1501124463980271
2021-03-10,0.2438535272441181,0.16778124933668098
2021-03-11,0.24589010352051013,0.16706609264879496
2021-03-12,0.24759648303876344,0.16646141129002742
2021-03-13,0.2600953968473165,0.17426131777475334
2021-03-14,0.2447518409334093,0.15648761942323508
2021-03-15,0.2031505993287434,0.1448260981896754
2021-03-16,0.1996820815173007,0.16266414939348878
2021-03-17,0.24683566186989275,0.16548110439245095
2021-03-18,0.25014609986987724,0.15641160086292255
2021-03-19,0.2561636416148287,0.15830877268889265
2021-03-20,0.25223155428206545,0.1495566338719881
2021-03-21,0.24428647837039044,0.13662632690333043
2021-03-22,0.2762434050020754,0.14762263333010447
2021-03-23,0.30990722374803065,0.18853769198664488
2021-03-24,0.3144735429406864,0.1893682392563172
2021-03-25,0.32848464856102055,0.18562713239764453
2021-03-26,0.3349798920727497,0.1851707515186256
2021-03-27,0.34353489854699176,0.1872201309190007
2021-03-28,0.3429604184159176,0.17723379837328665
2021-03-29,0.335550997266391,0.16007532988251577
2021-03-30,0.32911223946192697,0.14048400794119292
2021-03-31,0.235609602367634,0.1255488489128098
2021-04-01,0.35133716796962605,0.1681280828238563
2021-04-02,0.3647182882300314,0.1684418103844912
2021-04-03,0.3640947649256144,0.15034323037080205
2021-04-04,0.247611476295961,0.13690196236156324
2021-04-05,0.24509325156882997,0.13187874177178727
2021-04-06,0.33337641426050324,0.1425550945244132
2021-04-07,0.307152275404964,0.1388753611831759
2021-04-08,0.3264896400760598,0.11692801157127344
2021-04-09,0.20088669989414648,0.08511812791169003
2021-04-10,0.356918936622469,0.12684180634344125
2021-04-11,0.36965075773360095,0.11513850789761076
2021-04-12,0.3775328983974487,0.11625252881831512
2021-04-13,0.35851620100509124,0.13029199945452188
2021-04-14,0.4165801528660554,0.14947661079905966
2021-04-15,0.39593928878497614,0.14272441075471115
2021-04-16,0.4034097913474248,0.13591310017728067
2021-04-17,0.388785712556384,0.12242948738739386
2021-04-18,0.33507533169319664,0.10556411012902542
2021-04-19,0.40047597744749475,0.12676617578698268
2021-04-20,0.24902235286054816,0.12270291314726996
2021-04-21,0.26812062061146164,0.12856654536291176
2021-04-22,0.2680693142942663,0.12903920575841757
2021-04-23,0.2699476606529927,0.12869684663943423
2021-04-24,0.2647408799623682,0.12811925212930853
2021-04-25,0.2864972534954857,0.13575619347201598
2021-04-26,0.3191087130190972,0.1586855386515403
2021-04-27,0.2731986088686302,0.12140379892479232
2021-04-28,0.30194001333333575,0.1283894308008661
2021-04-29,0.3046560370390109,0.13000906421866842
2021-04-30,0.29895720773274,0.12729000239132385
2021-05-01,0.3259610148982866,0.1532784737483607
2021-05-02,0.4048602651378916,0.19467087597344376
2021-05-03,0.40258255635758233,0.2000492965638237
2021-05-04,0.37794626258698344,0.16170731349346798
2021-05-05,0.32336102569275116,0.1458527289822325
2021-05-06,0.3320351659464689,0.148876842724028
